,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_category_spec,eo_model_name,operation_start_date,evaluated_operation_finish_date,sap_system_status,sap_user_status,year,qty_by_end_of_year,qty_in
4291,100000093133,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4292,100000084439,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный WA500-3,2018-12-31,2031-09-21 00:00:00,УСТН,СИНХ,2022.0,1.0,
4293,100000092877,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-11-17,2032-11-17 00:00:00,ПВЕО,,2022.0,1.0,
4294,100000092878,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-12-31,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4295,100000099775,1400.0,component,"АО ""Полюс Магадан""",,,,,2022-03-16,2029-03-16 00:00:00,ПВЕО,,2022.0,1.0,1.0
4296,100000099790,1400.0,component,"АО ""Полюс Магадан""",,,,,2022-03-16,2025-04-01 00:00:00,ПВЕО,,2022.0,1.0,1.0
4297,100000084440,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный WA500-3,1900-01-01,2031-09-21 00:00:00,УСТН,ВРНД НПВЭ СИНХ,2022.0,1.0,
4298,100000092879,1400.0,component,"АО ""Полюс Магадан""",,,,,1900-01-01,2031-09-21 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4299,100000092979,1400.0,component,"АО ""Полюс Магадан""",,,,,1900-01-01,2031-09-21 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4300,100000093205,,,,,,,,,,,,,,
4301,100000093206,1400.0,component,"АО ""Полюс Магадан""",,,,,1900-01-01,2031-09-21 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4302,100000084436,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный WA900-3HL,2013-04-30,2024-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4303,100000093135,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-04-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4304,100000093136,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-04-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4305,100000093137,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4306,100000093134,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-04-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4307,100000084437,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный WA900-3HL,2013-06-30,2023-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4308,100000093130,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-12-22,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4309,100000092875,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4310,100000092876,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-06-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4311,100000092976,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-12-22,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4312,100000084438,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный WA900-3HL,2013-09-30,2023-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4313,100000093140,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-09-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4314,100000093141,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4315,100000099874,1400.0,component,"АО ""Полюс Магадан""",,,,,2022-03-16,2025-04-16 00:00:00,ПВЕО,,2022.0,1.0,1.0
4316,100000099695,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-03-18,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4317,100000084507,1400.0,head,"АО ""Полюс Магадан""",E03_02,Экскаваторы электрические,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаваторы PH 2300XPC,2022-09-01,2042-08-31 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
4318,100000093958,,,,,,,,,,,,,,
4319,100000093959,,,,,,,,,,,,,,
4320,100000093960,,,,,,,,,,,,,,
4321,100000093961,,,,,,,,,,,,,,
4322,100000093962,,,,,,,,,,,,,,
4323,100000093963,,,,,,,,,,,,,,
4324,100000093964,,,,,,,,,,,,,,
4325,100000093965,,,,,,,,,,,,,,
4326,100000093966,,,,,,,,,,,,,,
4327,100000093967,,,,,,,,,,,,,,
4328,100000093968,,,,,,,,,,,,,,
4329,100000093969,,,,,,,,,,,,,,
4330,100000084508,1400.0,head,"АО ""Полюс Магадан""",E03_02,Экскаваторы электрические,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаваторы PH 2300XPC,2022-10-01,2042-08-31 00:00:00,УСТН,НПВЭ,2022.0,1.0,1.0
4331,100000093970,,,,,,,,,,,,,,
4332,100000093971,,,,,,,,,,,,,,
4333,100000093972,,,,,,,,,,,,,,
4334,100000093973,,,,,,,,,,,,,,
4335,100000093974,,,,,,,,,,,,,,
4336,100000093975,,,,,,,,,,,,,,
4337,100000093976,,,,,,,,,,,,,,
4338,100000093977,,,,,,,,,,,,,,
4339,100000093978,,,,,,,,,,,,,,
4340,100000093979,,,,,,,,,,,,,,
4341,100000093980,,,,,,,,,,,,,,
4342,100000094822,,,,,,,,,,,,,,
4343,100000084822,1400.0,head,"АО ""Полюс Магадан""",E03_01,Экскаваторы гидравлические,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. Liebherr R950,2022-03-21,2031-09-21 00:00:00,УСТН,,2022.0,1.0,1.0
4344,100000093954,1400.0,component,"АО ""Полюс Магадан""",,,,,2022-03-21,2034-03-21 00:00:00,ПВЕО,,2022.0,1.0,1.0
4345,100000093955,1400.0,component,"АО ""Полюс Магадан""",,,,,2022-03-21,2034-03-21 00:00:00,ПВЕО,,2022.0,1.0,1.0
4346,100000093956,1400.0,component,"АО ""Полюс Магадан""",,,,,2022-03-21,2034-03-21 00:00:00,ПВЕО,,2022.0,1.0,1.0
4347,100000093957,,,,,,,,,,,,,,
4348,100000095128,1400.0,component,"АО ""Полюс Магадан""",,,,,2022-03-21,2034-03-21 00:00:00,ПВЕО,,2022.0,1.0,1.0
4349,100000084442,1400.0,head,"АО ""Полюс Магадан""",E03_02,Экскаваторы электрические,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаваторы WK-20,2019-02-01,2039-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4350,100000092799,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-11-01,2043-11-01 00:00:00,ПВЕО,,2022.0,1.0,
4351,100000092800,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-11-01,2043-11-01 00:00:00,ПВЕО,,2022.0,1.0,
4352,100000092801,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-11-01,2043-11-01 00:00:00,ПВЕО,,2022.0,1.0,
4353,100000092802,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-11-01,2043-11-01 00:00:00,ПВЕО,,2022.0,1.0,
4354,100000092803,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-11-01,2043-11-01 00:00:00,ПВЕО,,2022.0,1.0,
4355,100000092804,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-11-01,2043-11-01 00:00:00,ПВЕО,,2022.0,1.0,
4356,100000092805,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-11-01,2043-11-01 00:00:00,ПВЕО,,2022.0,1.0,
4357,100000092806,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2030-02-01 00:00:00,ПВЕО,,2022.0,1.0,
4358,100000093211,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4359,100000093212,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4360,100000094032,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4361,100000094033,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4362,100000094034,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4363,100000094035,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4364,100000094036,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4365,100000095149,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-02-01,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4366,100000095126,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-10-31,2030-10-31 00:00:00,ПВЕО,,2022.0,1.0,
4367,100000084443,1400.0,head,"АО ""Полюс Магадан""",E03_02,Экскаваторы электрические,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаваторы WK-20,2019-09-30,2039-09-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4368,100000092807,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2044-09-01 00:00:00,ПВЕО,,2022.0,1.0,
4369,100000092808,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2044-09-01 00:00:00,ПВЕО,,2022.0,1.0,
4370,100000092809,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2044-09-01 00:00:00,ПВЕО,,2022.0,1.0,
4371,100000092810,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2044-09-01 00:00:00,ПВЕО,,2022.0,1.0,
4372,100000092811,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2044-09-01 00:00:00,ПВЕО,,2022.0,1.0,
4373,100000092812,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2044-09-01 00:00:00,ПВЕО,,2022.0,1.0,
4374,100000092813,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2044-09-01 00:00:00,ПВЕО,,2022.0,1.0,
4375,100000092814,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2029-09-30 00:00:00,ПВЕО,,2022.0,1.0,
4376,100000093213,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4377,100000093214,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4378,100000094037,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4379,100000094038,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4380,100000094039,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4381,100000094040,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4382,100000094041,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4383,100000095150,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4384,100000095127,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-30,2031-09-30 00:00:00,ПВЕО,,2022.0,1.0,
4385,100000084485,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы БелАЗ-75182,2021-06-09,2033-09-30 00:00:00,УСТН,НПВЭ СИНХ,2022.0,1.0,
4386,100000093327,,,,,,,,,,,,,,
4387,100000093328,,,,,,,,,,,,,,
4388,100000093329,,,,,,,,,,,,,,
4389,100000093330,,,,,,,,,,,,,,
4390,100000093331,,,,,,,,,,,,,,
4391,100000093332,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-08-03,2033-08-03 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4392,100000084486,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы БелАЗ-75182,2021-06-09,2033-09-30 00:00:00,УСТН,НПВЭ СИНХ,2022.0,1.0,
4393,100000093333,,,,,,,,,,,,,,
4394,100000093334,,,,,,,,,,,,,,
4395,100000093335,,,,,,,,,,,,,,
4396,100000093336,,,,,,,,,,,,,,
4397,100000093337,,,,,,,,,,,,,,
4398,100000093338,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-09-05,2033-09-05 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4399,100000084487,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы БелАЗ-75182,2021-06-09,2033-09-30 00:00:00,УСТН,НПВЭ СИНХ,2022.0,1.0,
4400,100000093339,,,,,,,,,,,,,,
4401,100000093340,,,,,,,,,,,,,,
4402,100000093341,,,,,,,,,,,,,,
4403,100000093342,,,,,,,,,,,,,,
4404,100000093343,,,,,,,,,,,,,,
4405,100000093344,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-09-24,2033-09-24 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4406,100000084413,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы CAT 789D,2020-01-09,2032-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4407,100000093345,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4408,100000093346,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4409,100000093347,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4410,100000093348,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4411,100000093349,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-03,2033-01-03 00:00:00,ПВЕО,,2022.0,1.0,
4412,100000094826,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4413,100000092956,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4414,100000092873,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4415,100000084414,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы CAT 789D,2020-01-09,2032-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4416,100000093350,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4417,100000093351,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4418,100000093352,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4419,100000093353,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4420,100000093354,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-01-15,2032-01-15 00:00:00,ПВЕО,,2022.0,1.0,
4421,100000094827,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4422,100000092957,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4423,100000092874,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4424,100000084415,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы CAT 789D,2020-02-01,2032-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4425,100000093112,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-29,2032-02-29 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4426,100000093113,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-29,2032-02-29 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4427,100000093114,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-29,2032-02-29 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4428,100000093115,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-29,2032-02-29 00:00:00,ПВЕО,,2022.0,1.0,
4429,100000093116,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-29,2032-02-29 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4430,100000093117,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-08,2032-02-08 00:00:00,ПВЕО,,2022.0,1.0,
4431,100000094828,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-29,2032-02-29 00:00:00,ПВЕО,,2022.0,1.0,
4432,100000093111,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-02-29,2032-02-29 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4433,100000084492,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы Komatsu 730E-10,2022-03-01,2034-02-28 00:00:00,УСТН,,2022.0,1.0,1.0
4434,100000093282,,,,,,,,,,,,,,
4435,100000093283,,,,,,,,,,,,,,
4436,100000093284,,,,,,,,,,,,,,
4437,100000094621,,,,,,,,,,,,,,
4438,100000094622,,,,,,,,,,,,,,
4439,100000094623,,,,,,,,,,,,,,
4440,100000084493,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы Komatsu 730E-10,2022-03-01,2034-02-28 00:00:00,УСТН,,2022.0,1.0,1.0
4441,100000093285,,,,,,,,,,,,,,
4442,100000093286,,,,,,,,,,,,,,
4443,100000093287,,,,,,,,,,,,,,
4444,100000094624,,,,,,,,,,,,,,
4445,100000094625,,,,,,,,,,,,,,
4446,100000094626,,,,,,,,,,,,,,
4447,100000084494,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы Komatsu 730E-10,2022-03-01,2034-02-28 00:00:00,УСТН,,2022.0,1.0,1.0
4448,100000093288,,,,,,,,,,,,,,
4449,100000093289,,,,,,,,,,,,,,
4450,100000093290,,,,,,,,,,,,,,
4451,100000094627,,,,,,,,,,,,,,
4452,100000094628,,,,,,,,,,,,,,
4453,100000094629,,,,,,,,,,,,,,
4454,100000084495,1400.0,head,"АО ""Полюс Магадан""",E01_01,Самосвалы карьерные,Автосамосвалы в классе 180-190 тонн,Самосвалы Komatsu 730E-10,2022-03-01,2034-02-28 00:00:00,УСТН,НПВЭ,2022.0,1.0,1.0
