be_code,be_description,eo_class_code,eo_class_description,eo_model_name,teh_mesto,gar_no,eo_code,head_type,operation_start_date,expected_operation_period_years,expected_operation_finish_date,sap_planned_finish_operation_date,expected_operation_status_code,expected_operation_status_code_date,sap_system_status,sap_user_status,reported_operation_finish_date,reported_operation_status,qty at 31.12.2022,in 2022,out 2022,qty at 31.12.2023,in 2023,out 2023
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC75,785C BR 129-2,100000039471,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:46.476900,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC75,527,100000038780,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:46.523121,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC75,785C BR 127-2,100000039421,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:46.534911,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC75,785C ENG 32-3,100000038392,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:46.589467,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC75,527,100000039039,component,2013-12-31,12.0,2025-12-31 00:00:00,,operation,2022-06-17 11:42:47.102772,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC75,ВИДЕОРЕГИСТРАТОР,100000075396,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.704690,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC75,УЧАСТОК АГИТО,100000080162,component,2021-08-25,12.0,2033-08-25 00:00:00,,operation,2022-06-17 11:42:50.624553,ВНСИ ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC76,528,100000065628,head,2014-02-28,12.0,2026-02-28 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.464062,УСТН,СИНХ,2026-02-28,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,785C GT 65-3,100000056017,component,2017-09-08,12.0,2029-09-08 00:00:00,,operation,2022-06-17 11:42:40.006853,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,528,100000038845,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.114411,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,785C BR 56-1,100000039291,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.122328,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,785C BR 55-2,100000039485,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.126083,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,785C ENG 34-3,100000038394,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:46.652647,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,528,100000038649,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:39.459623,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,528,100000039040,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.118469,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,УЧАСТОК АГИТО,100000074576,component,2021-03-13,12.0,2033-03-13 00:00:00,,operation,2022-06-17 11:42:49.695339,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC76,ВИДЕОРЕГИСТРАТОР,100000075456,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.796868,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC77,529,100000065630,head,2014-02-28,12.0,2026-02-28 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.494021,УСТН,СИНХ,2026-02-28,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC77,529,100000038651,component,2017-08-27,12.0,2029-08-27 00:00:00,,operation,2022-06-17 11:42:39.485275,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC77,529,100000055957,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:39.489293,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC77,УЧАСТОК АГИТО,100000048724,component,2020-06-23,12.0,2032-06-23 00:00:00,,operation,2022-06-17 11:42:44.139829,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC77,529,100000039041,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.149222,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC77,529,100000039292,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.153018,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC77,529,100000039486,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.156861,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC77,ВИДЕОРЕГИСТРАТОР,100000078119,component,2021-05-12,12.0,2033-05-12 00:00:00,,operation,2022-06-17 11:42:50.349488,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC78,530,100000065632,head,2014-02-28,12.0,2026-02-28 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.524065,УСТН,СИНХ,2026-02-28,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,785C ENG 22-1,100000038451,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.172198,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,530,100000038652,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:39.512401,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,530,100000056019,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:39.519418,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,530,100000038847,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:47.176028,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,530,100000039042,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:47.179783,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,530,100000039293,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:47.183570,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,530,100000039487,component,2014-02-28,12.0,2026-02-28 00:00:00,,operation,2022-06-17 11:42:47.187358,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,ВИДЕОРЕГИСТРАТОР,100000075401,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.721047,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC78,УЧАСТОК АГИТО,100000095298,component,2021-08-30,12.0,2033-08-30 00:00:00,,operation,2022-06-17 11:42:50.838100,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,439,100000038407,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.010973,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC79,531,100000065629,head,2021-07-03,12.0,2033-07-03 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.480857,УСТН,СИНХ,2026-02-28,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,785С PG 12-1,100000038653,component,2021-07-03,12.0,2033-07-03 00:00:00,,operation,2022-06-17 11:42:39.471693,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,785C GT 48-2,100000055938,component,2021-07-03,12.0,2033-07-03 00:00:00,,operation,2022-06-17 11:42:39.475932,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,531,100000038848,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.129919,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,531,100000039043,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.133887,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,531,100000039294,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.137713,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,531,100000039489,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.141616,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,УЧАСТОК АГИТО,100000074601,component,2021-04-16,12.0,2033-04-16 00:00:00,,operation,2022-06-17 11:42:49.631299,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC79,ВИДЕОРЕГИСТРАТОР,100000078121,component,2021-05-12,12.0,2033-05-12 00:00:00,,operation,2022-06-17 11:42:50.354018,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC80,532,100000065631,head,2014-02-28,12.0,2026-02-28 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.507620,УСТН,СИНХ,2026-02-28,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,785C BR 107-3 (532),100000039441,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:39.497963,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,785C GT 42-1,100000055941,component,2016-08-10,12.0,2028-08-10 00:00:00,,operation,2022-06-17 11:42:39.502784,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,УЧАСТОК АГИТО,100000048717,component,2020-06-23,12.0,2032-06-23 00:00:00,,operation,2022-06-17 11:42:44.110009,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,532,100000038393,component,2016-02-29,12.0,2028-02-29 00:00:00,,operation,2022-06-17 11:42:46.639969,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,532,100000038849,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.160675,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,532,100000039044,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.164507,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,532,100000039490,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.168438,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,ВИДЕОРЕГИСТРАТОР,100000075424,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.761792,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC80,532 (РАНЕЕ ГП С 419),100000038654,component,2011-04-30,12.0,2023-04-30 00:00:00,,operation,2022-06-17 11:42:52.812919,ПВЕО,,,,1,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC81,533,100000065633,head,2014-03-06,12.0,2026-03-06 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.537032,УСТН,СИНХ,2026-03-31,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,533,100000038655,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:39.528891,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,785C GT 44-1,100000055917,component,2016-08-10,12.0,2028-08-10 00:00:00,,operation,2022-06-17 11:42:39.533280,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,УЧАСТОК АГИТО,100000048713,component,2020-06-23,12.0,2032-06-23 00:00:00,,operation,2022-06-17 11:42:44.093379,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,533,100000038455,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:47.191223,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,533,100000038850,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:47.195068,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,533,100000039046,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:47.198810,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,533,100000039296,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:47.202543,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,533,100000039491,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:47.206320,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC81,ВИДЕОРЕГИСТРАТОР,100000075367,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.700370,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC82,534,100000065634,head,2014-03-06,12.0,2026-03-06 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.554168,УСТН,СИНХ,2026-03-31,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,534,100000038656,component,2021-09-04,12.0,2033-09-04 00:00:00,,operation,2022-06-17 11:42:39.541047,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,534,100000055982,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:39.544905,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,534,100000059242,component,2016-02-29,12.0,2028-02-29 00:00:00,,operation,2022-06-17 11:42:40.220209,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,534,100000038413,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:46.800871,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,534,100000038851,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.210287,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,534,100000039047,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.214143,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,785C BR 51-3,100000039298,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.217983,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,УЧАСТОК АГИТО,100000074584,component,2021-03-04,12.0,2033-03-04 00:00:00,,operation,2022-06-17 11:42:49.561599,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC82,ВИДЕОРЕГИСТРАТОР,100000075406,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.738279,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC83,535,100000065636,head,2014-03-06,12.0,2026-03-06 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.574023,УСТН,СИНХ,2025-07-01,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,785С PG 28-1,100000038587,component,2011-04-30,12.0,2023-04-30 00:00:00,,operation,2022-06-17 11:42:38.895041,ПВЕО,,,,1,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,785C BR 65-2,100000039493,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:44.041529,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,785C BR 66-3,100000039299,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:44.045696,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,535,100000039048,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.240770,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,535,100000058481,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:48.996549,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,УЧАСТОК АГИТО,100000074618,component,2021-04-12,12.0,2033-04-12 00:00:00,,operation,2022-06-17 11:42:49.606629,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,ВИДЕОРЕГИСТРАТОР,100000075438,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.777568,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC83,785C GT 50-3,100000058519,component,2012-07-05,12.0,2024-07-05 00:00:00,,operation,2022-06-17 11:42:53.312434,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 785C,11-RUD-CGTR-SEBT-CC84,536,100000065635,head,2014-03-06,12.0,2026-03-06 00:00:00,2025-07-01,operation,2022-06-17 11:42:39.566120,УСТН,СИНХ,2025-07-01,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC84,536,100000038597,component,2011-07-31,12.0,2023-07-31 00:00:00,,operation,2022-06-17 11:42:38.993699,ПВЕО,,,,1,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC84,536,100000055969,component,2013-12-13,12.0,2025-12-13 00:00:00,,operation,2022-06-17 11:42:39.562168,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC84,536,100000038854,component,2016-09-07,12.0,2028-09-07 00:00:00,,operation,2022-06-17 11:42:47.225440,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC84,536,100000038458,component,2011-01-31,12.0,2023-01-31 00:00:00,,operation,2022-06-17 11:42:47.221755,ПВЕО,КМПН,,,1,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC84,536,100000039049,component,2014-03-06,12.0,2026-03-06 00:00:00,,operation,2022-06-17 11:42:47.229255,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CC84,ВИДЕОРЕГИСТРАТОР,100000075423,component,2021-04-30,12.0,2033-04-30 00:00:00,,operation,2022-06-17 11:42:49.757979,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD01,701,100000065514,head,2017-11-01,12.0,2029-11-01 00:00:00,,operation,2022-06-17 11:42:40.859844,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD01,701,100000038659,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:40.855961,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD01,701,100000038459,component,2017-11-01,12.0,2029-11-01 00:00:00,,operation,2022-06-17 11:42:40.866024,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD01,701,100000039301,component,2017-11-01,12.0,2029-11-01 00:00:00,,operation,2022-06-17 11:42:40.870174,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD01,701,100000039495,component,2017-11-01,12.0,2029-11-01 00:00:00,,operation,2022-06-17 11:42:40.874338,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD01,701,100000056003,component,2018-05-24,12.0,2030-05-24 00:00:00,,operation,2022-06-17 11:42:42.082969,ПВЕО,,,,1,0,0,1,0,0
